filename,regnet_y_800mf,regnet_x_16gf,vgg13,vgg19,ViTB32,EfficientNetV2_l,EfficientNetb2,DenseNet169,regnet_x_800mf,ViTH14,EfficientNetb5,DenseNet121,ViTL16,Inception_v3,MNASNet0_5,vgg16_bn,ConvNeXt_large,MaxVit,wide_resnet101_2,swin_v2_b,shufflenet_v2_x0_5,vgg13_bn,EfficientNetb1,swin_s,EfficientNetb6,swin_t,vgg11_bn,regnet_y_16gf,MNASNet0_75,squeezenet1_0,resnet152,ConvNeXt_small,shufflenet_v2_x1_5,MNASNet1_3,swin_v2_s,ConvNeXt_base,resnext101_32x8d,vgg19_bn,regnet_x_8gf,swin_b,regnet_x_1_6gf,EfficientNetb4,regnet_x_400mf,resnet18,resnext50_32x4d,resnet50,regnet_y_32gf,resnext101_64x4d,EfficientNetb3,EfficientNetV2_m,EfficientNetV2_s,resnet34,MobileNet_v3_large,AlexNet,MobileNet_V2,regnet_y_1_6gf,regnet_y_400mf,swin_v2_t,wide_resnet50_2,shufflenet_v2_x1_0,ConvNeXt_tiny,resnet101,regnet_x_32gf,DenseNet201,vgg16,ViTB16,MNASNet1_0,regnet_x_3_2gf,regnet_y_8gf,EfficientNetb7,squeezenet1_1,regnet_y_128gf,MobileNet_v3_small,DenseNet161,GoogLeNet,EfficientNetb0,regnet_y_3_2gf,vgg11,shufflenet_v2_x2_0,ViTL32
n01440764_13274.JPEG,1.985,0.422,0.271,0.307,8.409,6.01,3.644,0.534,0.107,0.352,5.616,0.561,6.656,11.512,0.307,0.11,2.893,5.695,0.47,1.272,1.167,0.695,3.202,0.289,6.195,0.436,0.178,4.396,0.064,0.364,0.446,1.792,0.157,0.153,0.525,2.131,0.149,0.174,0.319,0.232,0.181,4.379,0.119,0.195,0.449,0.234,5.386,0.096,4.135,5.647,5.659,0.26,2.244,3.732,0.165,3.951,3.899,0.289,0.188,0.216,0.316,0.384,0.555,0.123,0.311,0.535,0.198,0.321,2.992,5.63,0.241,5.134,1.914,0.073,7.004,0.79,4.879,0.447,0.159,7.12
n01440764_13275.JPEG,5.454,2.615,0.723,0.386,9.151,3.503,4.785,1.289,0.882,0.836,7.552,2.377,6.393,11.512,0.267,0.422,1.152,6.416,2.264,3.589,0.716,0.41,4.895,2.67,9.51,4.093,0.516,6.743,0.855,0.621,2.484,4.599,2.29,1.372,4.367,5.618,2.319,1.145,2.201,5.691,1.499,6.497,0.839,1.385,2.965,1.454,7.852,1.921,7.108,6.352,7.473,0.476,5.689,0.678,0.472,6.377,5.934,4.104,2.119,0.287,0.231,2.174,2.751,1.17,0.549,1.275,0.317,2.035,5.333,9.366,0.862,7.634,0.593,3.846,4.64,2.881,5.681,0.233,1.312,4.681
n01440764_13304.JPEG,5.334,5.973,5.258,5.75,10.311,5.223,8.203,5.465,2.921,0.794,7.897,9.492,7.932,11.512,2.214,9.188,7.721,8.066,4.363,6.347,3.971,12.013,5.969,5.975,10.631,5.793,6.753,8.598,1.684,0.712,5.411,6.477,2.794,2.521,5.201,7.177,3.496,9.557,5.785,7.916,3.162,9.195,4.016,2.624,6.06,4.359,7.513,4.171,8.143,7.375,8.635,4.86,5.034,5.001,3.311,5.906,5.803,5.986,4.107,5.369,5.073,5.7,5.92,5.253,8.199,0.14,3.518,4.427,7.197,10.722,1.082,6.113,6.387,7.32,3.198,4.421,7.409,4.014,2.58,5.488
n01440764_13316.JPEG,5.334,7.121,0.673,0.915,8.758,7.302,7.831,8.638,2.004,0.784,10.474,7.303,11.208,11.512,0.094,5.156,7.539,8.835,6.474,5.474,0.704,3.053,7.019,6.58,10.551,5.539,1.258,11.308,4.268,1.219,6.827,5.51,2.885,3.676,5.23,8.633,5.73,8.827,6.962,6.818,4.489,10.562,3.112,0.343,5.543,5.005,11.362,5.933,10.338,8.216,8.296,3.575,6.721,1.066,4.083,7.291,3.915,5.482,5.16,0.827,4.831,7.162,6.966,5.019,0.41,1.576,0.635,6.277,9.009,10.24,1.126,6.405,1.415,6.052,8.48,2.327,8.802,0.958,3.757,6.54
n01440764_13344.JPEG,7.188,3.236,0.705,0.768,4.317,8.714,9.587,4.56,0.451,0.964,10.144,3.474,11.201,11.512,0.052,0.872,5.382,5.513,2.873,5.391,0.571,0.276,8.781,5.731,10.238,4.559,0.471,11.145,0.33,0.344,2.434,5.184,0.333,0.323,2.058,5.439,1.409,3.068,2.331,7.38,0.628,8.904,0.501,0.406,3.193,1.253,9.57,1.091,9.261,9.374,10.171,0.469,5.512,0.654,0.201,7.002,5.685,1.81,1.425,0.437,1.508,2.531,2.805,3.644,0.386,0.366,0.327,1.551,10.172,10.455,0.41,9.353,5.401,6.309,2.724,7.608,9.598,0.504,0.244,4.313
n01440764_1336.JPEG,5.485,3.141,0.58,0.905,6.109,9.614,8.805,3.884,0.857,3.219,9.604,1.996,10.08,8.034,0.121,1.261,7.008,9.295,1.62,7.141,0.366,0.369,5.695,4.2,9.323,3.666,0.617,8.853,1.232,0.243,2.516,5.55,1.5,0.954,4.258,6.253,2.044,0.373,2.851,5.199,1.279,7.347,0.8,0.513,2.678,1.563,11.392,1.67,9.318,7.869,8.042,0.587,3.488,0.332,1.607,6.238,5.619,4.783,1.759,1.363,3.236,2.396,2.536,1.24,0.703,0.311,0.977,2.688,8.178,10.973,0.391,8.351,0.237,2.849,6.657,2.537,5.744,0.866,0.515,6.216
n01440764_13360.JPEG,2.033,5.52,1.187,0.421,1.84,1.211,1.681,1.306,3.019,1.168,1.503,1.994,1.134,2.841,0.448,3.592,1.693,1.221,3.92,4.417,0.975,0.525,2.546,1.245,7.492,2.729,2.918,2.695,0.734,2.434,1.43,1.549,1.876,1.229,1.75,1.926,1.152,4.199,5.125,1.245,1.766,1.959,4.729,0.968,1.581,3.465,1.088,1.096,1.306,1.276,1.553,1.994,1.337,2.183,1.308,1.546,1.565,1.038,2.536,2.095,1.14,2.953,1.386,1.245,3.456,2.352,2.917,1.835,1.408,3.182,1.187,1.384,0.755,1.924,4.194,1.023,3.805,2.822,2.266,2.335
n01440764_13363.JPEG,7.561,1.048,0.752,0.418,9.365,5.709,4.709,2.503,0.517,0.771,7.094,3.349,5.497,11.513,0.129,0.676,3.412,7.752,1.021,3.283,0.161,0.915,6.329,1.436,5.653,2.327,0.497,7.585,0.105,1.178,0.828,3.373,1.248,0.66,2.552,5.532,0.86,0.618,1.201,3.897,0.753,4.117,0.562,0.442,1.441,1.972,5.625,0.874,5.809,6.9,7.072,0.822,6.001,1.291,0.803,6.595,6.874,2.845,1.364,0.737,0.099,0.795,1.322,1.881,0.294,0.219,0.486,0.581,6.582,6.612,0.504,6.449,5.563,2.164,5.316,2.995,8.286,0.344,0.659,6.662
n01440764_13368.JPEG,0.896,0.2,0.202,0.212,10.437,7.794,0.374,0.336,0.139,0.385,8.959,0.146,10.325,11.513,0.254,0.108,1.2,7.942,0.055,0.264,0.376,0.322,0.441,0.219,9.229,0.428,0.331,1.534,0.119,0.142,0.183,0.565,0.065,0.422,0.389,0.656,0.128,0.381,0.121,0.288,0.101,0.649,0.146,0.275,0.182,0.079,0.542,0.113,0.989,3.306,0.726,0.491,0.337,0.111,0.204,0.701,0.428,0.451,0.137,0.697,0.267,0.034,0.217,0.386,0.153,0.14,0.756,0.078,0.766,10.568,0.254,5.224,0.811,0.46,8.242,0.252,0.802,0.368,0.128,5.735
n01440764_1337.JPEG,1.582,0.808,1.53,4.178,3.58,1.569,1.91,1.808,0.489,0.091,0.391,0.508,1.773,7.264,0.44,0.741,0.385,1.105,0.764,0.564,1.037,1.449,1.09,0.919,8.551,1.327,1.246,1.909,0.583,0.481,0.315,1.55,1.078,0.613,0.778,0.977,0.692,1.49,0.639,1.304,0.677,1.213,0.669,0.587,0.728,0.938,2.582,0.418,1.184,0.618,1.092,0.726,1.69,0.443,0.766,1.928,1.464,0.692,0.908,2.5,0.326,0.952,0.809,0.481,2.403,0.346,1.438,0.737,1.004,0.922,1.038,1.084,1.139,0.583,0.899,2.094,1.041,1.331,0.887,2.408
n01440764_13375.JPEG,4.957,11.48,9.704,8.715,10.805,8.704,7.634,11.513,8.376,2.369,11.41,11.513,10.439,11.513,7.79,11.512,8.372,8.618,11.475,9.593,0.434,11.513,9.83,7.435,12.204,9.021,12.997,11.041,5.237,0.715,10.816,11.371,6.593,8.49,9.403,11.347,11.317,11.512,11.492,5.624,7.565,13.303,8.128,10.635,14.889,10.548,2.565,10.249,10.634,7.563,10.348,12.204,8.569,0.809,7.874,7.193,5.877,11.084,10.011,15.35,12.485,11.478,11.437,11.513,11.512,2.036,3.797,11.479,11.224,10.858,2.996,6.974,6.138,11.513,11.494,7.344,9.38,10.123,8.084,11.286
n01440764_13397.JPEG,8.233,3.871,0.574,4.514,9.187,8.866,10.058,6.501,0.937,0.621,11.426,6.426,10.951,11.513,0.167,2.657,4.272,5.145,3.569,7.081,0.895,3.43,8.145,7.063,11.076,4.628,3.975,8.433,1.482,0.47,3.646,7.121,3.046,1.926,5.717,8.056,2.529,4.801,4.155,7.12,1.854,9.556,1.039,0.187,3.582,3.012,8.627,2.157,9.499,8.809,9.264,3.749,7.101,1.557,2.202,7.787,6.057,5.834,2.562,1.218,2.701,4.422,4.51,5.496,3.641,1.31,3.929,3.525,8.161,11.43,0.223,5.361,10.422,5.714,6.197,5.717,8.806,0.574,0.163,5.707
n01440764_13415.JPEG,6.362,1.675,0.793,0.705,11.111,6.951,5.206,3.691,0.561,0.477,11.376,3.293,10.697,11.513,0.41,0.82,5.495,7.382,2.581,3.072,4.378,0.188,6.425,0.515,10.977,1.497,0.601,9.731,0.296,0.848,2.04,4.13,0.424,1.632,2.896,7.106,2.111,0.877,1.531,2.428,1.174,6.469,0.416,4.11,2.855,2.172,9.82,1.709,8.259,8.644,9.085,0.694,7.543,4.399,1.045,7.976,6.428,1.986,2.067,1.27,0.058,1.998,1.918,2.474,1.16,3.543,0.34,1.731,8.79,11.408,0.461,7.206,5.941,3.641,7.222,3.952,8.639,1.503,0.617,4.621
n01440764_13436.JPEG,5.947,4.292,2.497,5.838,9.761,6.956,10.426,6.355,1.234,0.529,9.545,7.144,11.069,11.513,0.484,3.905,7.481,7.032,3.893,2.273,0.461,4.004,9.107,1.283,11.865,1.507,3.925,10.208,1.626,0.482,4.139,4.261,1.647,0.862,1.003,5.672,2.486,5.922,3.967,3.612,2.609,7.977,1.084,2.757,3.276,3.341,11.372,2.187,10.251,8.428,9.766,3.854,5.294,1.16,2.665,8.205,6.605,2.745,2.561,2.362,2.286,4.335,3.86,5.158,3.255,2.232,2.994,3.502,9.705,9.744,0.68,7.727,4.021,5.645,11.508,6.41,8.842,2.593,0.792,3.886
n01440764_13452.JPEG,6.062,2.874,0.328,0.727,4.528,8.777,9.681,4.406,0.503,1.307,0.167,5.829,10.546,0.607,0.228,1.452,6.408,7.848,1.696,1.232,0.286,0.509,8.148,0.473,2.687,0.641,0.183,9.536,0.428,0.568,1.901,0.932,0.727,0.448,0.927,5.644,1.005,1.373,2.953,0.416,1.69,7.092,0.767,0.225,3.182,0.82,9.714,1.442,8.458,8.738,8.646,1.11,5.295,0.54,1.096,7.995,6.438,1.518,1.833,1.4,0.117,2.121,2.032,3.397,0.326,0.87,0.294,2.315,8.479,0.211,0.311,6.758,0.397,4.914,0.152,1.487,8.881,0.379,5.44,3.771
n01440764_13464.JPEG,5.245,5.509,2.919,3.719,6.142,2.138,8.039,7.061,3.37,0.349,10.521,8.075,6.522,11.513,1.828,5.331,3.061,6.788,4.398,3.403,1.394,1.85,5.101,4.852,9.054,4.977,2.696,6.101,2.17,1.819,6.189,2.634,3.953,3.486,4.428,4.518,4.648,7.452,4.348,5.831,3.305,9.098,2.209,0.874,6.803,3.903,6.695,4.526,7.836,8.382,8.359,1.503,5.008,4.176,3.024,6.239,7.604,5.274,6.192,4.174,2.464,5.525,4.873,3.91,3.782,0.161,2.364,5.991,6.681,8.965,3.886,4.651,6.194,6.608,5.245,5.534,7.295,2.917,0.98,4.973
n01440764_13468.JPEG,7.462,1.473,0.303,0.548,7.602,7.156,9.066,1.156,0.262,0.766,11.405,2.805,11.249,11.513,0.332,0.954,0.575,5.432,2.08,0.418,0.149,0.848,6.866,0.1,7.839,0.285,0.45,9.133,0.383,0.35,1.477,1.964,0.665,0.426,0.707,4.579,1.13,0.532,1.424,0.35,1.014,8.393,0.577,1.137,1.995,1.057,11.46,0.558,8.113,7.999,8.881,1.888,4.241,0.486,0.512,6.145,6.539,0.227,1.056,0.2,0.115,2.176,1.427,1.405,0.569,0.375,0.348,1.566,9.737,10.7,0.411,5.449,0.606,1.939,6.175,5.794,9.023,0.506,3.273,4.398
n01440764_13489.JPEG,8.133,3.482,3.408,3.053,8.215,9.202,11.324,6.5,0.908,0.642,10.968,7.959,11.047,11.513,0.511,6.35,5.498,6.616,3.872,3.156,2.12,4.118,8.57,1.433,6.348,5.475,4.328,11.057,0.597,0.316,3.776,6.489,1.766,2.306,3.601,5.793,2.548,9.839,3.918,3.637,1.797,10.068,2.601,0.986,4.183,3.887,8.065,3.287,10.29,9.404,10.894,2.577,9.607,1.228,1.368,7.802,6.753,5.697,2.717,1.016,4.687,3.585,4.211,6.514,0.869,1.576,0.925,3.526,11.087,11.438,0.456,6.13,9.277,7.289,9.509,10.293,9.384,1.057,0.932,4.791
n01440764_13495.JPEG,6.956,8.458,3.071,2.908,6.702,8.165,9.969,11.51,3.389,0.501,8.341,11.509,10.977,11.512,0.883,6.117,4.816,8.291,8.365,6.291,0.555,2.794,8.996,1.611,6.715,1.747,4.295,11.242,3.717,0.217,7.127,6.162,4.895,4.834,4.193,8.37,5.999,3.188,8.912,1.246,6.379,9.346,4.694,0.765,8.133,5.679,9.257,6.197,12.118,8.856,9.131,8.194,6.574,1.303,2.694,7.878,8.473,5.38,6.247,4.99,6.427,8.49,8.467,11.511,2.859,0.844,2.657,8.771,9.866,6.97,0.807,1.967,1.726,11.512,3.337,6.93,8.392,0.825,4.937,5.106
n01440764_13545.JPEG,8.3,3.957,4.817,7.543,11.229,8.208,9.049,6.234,1.102,0.727,9.666,7.987,10.763,11.513,0.527,9.924,10.087,9.704,4.629,7.126,0.33,9.735,8.578,8.465,3.249,8.154,8.078,11.184,1.461,0.594,4.661,7.455,2.324,3.088,6.735,8.514,3.677,9.074,4.55,8.861,1.997,9.438,1.266,5.462,4.389,3.349,9.974,3.244,9.974,8.723,9.696,3.446,9.241,0.549,2.205,7.325,7.407,8.381,4.052,6.176,5.891,4.286,3.624,5.316,4.359,0.331,4.299,3.396,10.925,5.873,0.56,8.467,11.084,6.292,4.176,7.049,9.446,3.554,0.789,9.528
n01440764_13575.JPEG,7.094,6.146,0.93,3.695,7.189,8.159,5.969,7.514,1.581,0.408,8.91,9.279,11.069,11.513,0.121,3.486,5.893,6.937,5.208,7.225,0.668,4.646,8.09,4.705,9.696,6.929,4.739,9.5,1.394,0.888,6.287,7.509,3.335,4.216,5.272,7.926,6.45,2.185,4.748,6.35,2.939,6.312,2.206,1.251,6.607,2.195,12.794,5.025,9.103,6.655,8.643,7.028,6.447,2.374,2.783,5.525,5.267,5.994,4.261,0.89,4.374,5.52,5.748,9.845,2.324,0.162,0.646,5.393,8.286,5.16,1.193,7.653,0.398,6.102,7.278,3.895,7.806,4.239,1.787,6.753
n01440764_13581.JPEG,4.86,2.951,0.949,1.047,2.936,2.575,9.009,2.332,0.4,1.282,1.885,2.017,6.432,8.777,0.532,1.116,5.07,5.92,2.207,5.342,0.442,2.185,5.984,4.43,6.492,3.329,2.168,4.017,0.687,0.368,2.227,3.823,1.354,1.08,4.76,5.592,1.224,2.818,2.09,5.008,0.807,6.086,1.408,2.419,2.557,1.999,6.707,1.296,4.273,1.307,5.374,3.402,2.95,2.324,1.013,4.312,3.553,4.716,1.599,2.304,2.767,2.668,3.195,1.919,1.384,0.276,1.63,1.402,5.243,6.137,1.392,3.383,2.023,3.048,2.146,4.083,4.341,1.188,1.097,4.116
n01440764_13602.JPEG,0.965,6.403,1.279,0.514,3.734,2.714,1.364,1.851,2.819,1.016,0.938,1.742,10.975,2.638,0.391,0.489,0.271,7.351,1.736,6.7,0.495,0.749,2.293,3.453,0.489,0.942,0.126,8.698,0.387,0.175,6.71,0.752,0.45,1.587,4.14,1.041,5.906,3.966,5.935,6.06,4.316,3.293,1.656,0.259,2.355,2.648,5.13,4.934,3.608,3.603,9.655,0.368,0.582,0.215,1.512,4.292,0.879,0.28,2.708,0.709,0.205,4.723,5.547,0.884,0.546,1.258,2.23,3.513,8.977,0.693,0.38,4.29,0.192,1.049,0.608,0.363,1.949,0.984,0.42,0.953
n01440764_13625.JPEG,6.685,6.172,3.711,0.749,2.755,5.209,4.225,5.536,5.052,0.565,9.998,10.653,6.261,11.513,1.254,4.938,6.562,4.923,7.92,1.318,4.504,4.855,3.279,2.962,4.823,5.379,2.694,9.777,3.467,1.103,7.247,4.992,3.657,4.774,2.009,7.833,4.212,1.049,8.088,5.293,4.462,8.417,3.842,1.001,7.119,4.092,8.017,4.1,5.026,7.017,7.51,2.437,3.092,2.17,4.456,6.83,4.954,2.371,5.539,4.184,4.691,5.976,5.545,11.512,1.193,0.256,2.649,6.931,8.884,9.758,1.148,4.18,0.366,6.269,6.804,2.179,7.842,0.736,1.912,5.079
n01440764_13643.JPEG,6.294,5.43,0.634,0.787,8.402,8.269,6.213,8.097,3.97,0.298,6.912,8.947,10.9,5.143,1.975,0.934,1.924,9.257,6.971,7.603,0.378,0.946,8.101,6.326,10.897,2.8,2.934,10.72,2.91,0.295,6.575,4.257,2.418,2.158,6.256,8.368,5.945,1.511,6.633,2.274,5.136,10.491,3.695,0.67,5.655,6.303,9.458,6.503,9.546,8.323,10.511,6.681,6.015,0.375,3.937,7.743,6.811,5.239,6.451,1.019,5.231,5.285,4.968,11.507,1.597,1.417,0.471,5.536,10.223,8.53,0.647,5.043,0.619,10.066,3.83,0.733,7.153,0.295,4.012,4.881
n01440764_13654.JPEG,8.638,7.435,9.153,10.377,11.129,9.358,11.379,10.662,4.882,0.761,11.462,11.51,10.554,11.513,2.293,9.707,1.375,8.142,9.045,8.783,0.113,10.502,8.709,2.125,8.917,1.014,7.297,10.675,3.539,0.499,9.161,4.094,2.879,3.997,5.806,7.646,7.622,10.641,7.891,1.221,4.537,12.546,4.369,1.806,7.394,6.329,8.492,7.319,12.15,8.318,10.428,9.354,7.758,0.288,4.654,8.518,6.831,6.906,6.014,3.014,5.986,8.716,6.804,11.511,7.046,0.311,3.22,9.217,10.487,11.372,2.59,6.518,0.463,11.509,2.266,9.274,9.915,4.25,1.407,5.866
n01440764_13679.JPEG,10.86,4.587,2.984,3.728,7.963,8.31,9.126,4.432,1.226,1.162,11.434,4.484,10.576,11.513,0.492,6.242,6.574,4.361,3.462,8.622,1.199,7.241,9.781,6.152,10.849,6.126,5.049,11.226,0.826,0.619,2.886,7.516,1.227,2.56,7.538,8.055,2.668,6.312,4.21,7.971,2.164,8.9,1.593,1.812,4.599,4.287,11.581,3.004,8.753,8.705,9.749,4.339,7.96,2.106,2.259,8.173,7.635,7.504,3.236,0.485,5.284,3.858,3.421,1.742,5.351,0.33,3.653,1.704,10.118,8.064,0.593,8.919,7.111,4.523,11.49,5.103,9.702,2.14,0.313,9.708
n01440764_13694.JPEG,7.469,4.537,1.15,1.824,7.702,8.197,7.972,4.798,1.86,0.635,9.332,6.403,10.413,11.513,0.706,6.239,8.701,8.613,4.296,4.031,0.191,4.701,6.965,8.01,10.87,5.479,5.702,11.213,1.424,0.632,4.525,6.288,2.894,3.154,7.624,7.438,3.797,5.267,4.375,8.557,2.345,7.503,1.653,0.774,4.995,3.869,11.216,3.697,9.558,8.904,10.181,2.507,8.323,2.293,2.481,7.905,8.001,6.826,4.017,4.261,4.646,4.544,5.611,4.506,2.905,0.308,1.553,3.007,10.192,10.457,0.426,8.866,9.675,5.728,5.708,4.769,8.787,2.297,0.611,8.832
n01440764_137.JPEG,6.648,2.77,0.989,0.687,9.408,3.359,9.576,4.76,1.069,0.416,11.026,5.871,5.108,11.513,0.437,2.077,6.16,6.8,3.897,6.703,5.001,0.667,8.396,5.85,9.17,5.495,2.521,7.176,1.289,3.908,3.152,5.882,1.966,2.498,5.886,6.951,2.994,2.563,4.281,6.66,1.803,7.615,1.88,0.515,4.22,2.923,5.576,2.742,7.889,8.218,8.857,3.001,6.699,0.52,2.001,6.582,4.252,6.87,3.76,1.622,2.676,3.668,3.528,4.027,1.392,0.718,0.994,3.032,6.919,9.026,2.674,2.863,6.382,5.67,8.636,6.762,7.099,2.023,0.647,8.24
n01440764_13702.JPEG,5.372,3.149,2.33,0.705,5.089,5.671,6.121,2.833,0.983,0.768,7.377,1.951,11.052,11.511,0.545,3.085,8.589,5.774,4.219,6.169,0.953,1.178,7.392,6.497,8.556,4.078,0.962,10.43,0.605,0.761,3.865,6.673,0.758,1.48,5.103,7.403,2.808,3.291,3.597,7.415,1.139,8.267,1.104,0.345,3.435,2.028,10.106,2.209,7.154,8.154,9.86,2.389,5.143,0.691,0.712,7.873,5.946,5.221,2.658,2.21,3.009,3.015,2.992,1.898,3.237,0.29,0.645,3.042,10.345,7.639,1.085,3.429,5.131,3.623,2.547,3.78,9.543,0.425,0.665,3.049
n01440764_13739.JPEG,2.564,2.663,1.394,0.666,4.373,0.447,8.619,0.651,0.353,2.077,1.051,0.898,10.543,2.206,0.583,0.439,4.217,6.924,3.473,5.494,0.48,0.264,4.931,3.843,2.633,2.311,0.223,6.903,0.052,0.814,2.136,3.774,0.487,0.233,4.455,5.134,1.347,1.181,1.718,5.998,0.429,6.01,0.571,0.302,2.098,0.764,5.448,1.123,9.383,8.661,8.904,0.365,2.687,0.917,0.326,7.28,2.234,1.971,0.832,0.802,0.674,1.988,1.434,0.968,0.55,1.595,0.854,1.426,8.653,3.182,0.907,3.225,0.206,1.375,3.463,0.25,7.018,0.661,0.146,1.974
n01440764_13744.JPEG,4.949,1.187,1.179,1.297,7.478,7.331,8.341,2.046,0.281,0.736,11.208,3.583,10.77,11.513,0.36,1.592,1.032,3.364,1.61,1.321,0.376,2.548,7.156,0.318,11.476,0.266,2.103,9.741,0.646,0.243,1.027,0.125,0.827,0.513,0.846,3.783,1.558,2.162,2.037,0.404,0.548,6.721,0.466,1.137,2.028,1.051,9.079,0.96,7.107,8.95,8.908,0.804,6.506,0.823,1.628,6.863,6.286,2.457,1.306,0.342,0.051,1.253,2.177,1.754,2.292,1.502,0.806,0.82,8.035,11.084,0.248,6.607,5.547,2.343,8.128,4.19,7.126,1.049,0.671,5.994
n01440764_13749.JPEG,1.056,5.672,4.795,1.944,1.232,1.822,1.054,3.926,2.383,1.381,7.866,4.214,7.658,4.389,0.216,0.818,3.321,4.417,3.692,5.42,0.495,2.354,2.288,8.318,6.598,4.697,1.639,8.704,0.831,0.667,1.118,5.415,1.095,0.958,1.525,4.934,7.72,3.927,8.305,9.078,3.847,1.252,1.488,1.799,6.589,2.1,7.943,6.521,8.015,1.712,1.046,1.374,2.266,1.604,2.924,6.036,7.022,4.097,4.021,1.012,3.284,3.037,6.592,3.014,3.989,0.212,1.305,7.405,4.147,7.872,0.162,5.861,1.395,1.312,1.593,2.223,5.296,3.818,0.686,5.323
n01440764_13751.JPEG,7.528,10.633,10.961,11.512,11.356,9.763,9.757,11.513,6.307,0.573,11.397,11.513,10.667,11.513,1.02,11.383,5.81,8.995,10.521,8.908,3.945,15.191,8.976,8.931,12.251,9.427,8.502,10.937,4.196,0.603,11.106,10.562,4.426,5.835,7.352,10.653,9.216,11.513,11.265,8.425,7.048,12.993,5.552,5.396,11.391,7.486,7.679,8.882,10.614,8.263,8.974,11.175,9.586,4.866,5.958,8.005,7.627,9.904,7.775,4.678,9.534,11.189,8.884,11.512,9.176,1.999,0.883,11.212,10.467,11.444,1.486,8.428,1.321,11.513,10.102,8.038,9.623,10.439,2.483,8.119
n01440764_13757.JPEG,4.307,2.665,1.371,0.431,7.513,7.539,4.295,2.921,1.413,0.464,7.557,4.35,8.541,1.663,0.55,2.774,3.874,7.091,2.528,3.7,0.834,2.571,2.945,2.905,8.669,2.172,1.242,8.453,1.302,0.166,2.926,4.004,1.532,1.488,3.672,5.917,2.828,3.209,3.627,3.469,1.665,5.67,1.047,1.422,3.306,2.503,9.372,2.196,7.674,8.272,7.352,0.549,3.549,5.024,1.51,7.032,2.096,4.311,3.364,0.975,0.254,3.837,2.981,3.05,0.828,0.36,1.361,3.278,7.182,7.317,0.446,4.44,5.811,2.217,0.85,2.2,6.779,0.598,1.41,3.968
n01440764_13766.JPEG,8.89,2.986,0.962,0.974,9.475,7.52,8.812,4.767,1.063,0.883,0.418,1.487,11.022,4.407,0.46,1.258,8.167,6.944,1.757,3.165,1.995,0.333,7.955,7.014,1.122,4.713,1.101,10.45,0.842,0.549,2.361,4.159,1.286,1.643,1.591,6.164,1.347,0.728,4.705,8.377,1.203,8.908,0.57,1.108,3.141,1.717,10.257,1.267,10.385,9.732,10.335,2.877,7.475,0.48,1.61,8.176,4.332,2.82,2.064,0.679,2.03,2.442,4.241,4.049,1.478,3.375,2.368,2.152,10.995,3.965,2.04,5.18,0.619,5.921,0.633,6.006,8.582,2.02,0.687,6.124
n01440764_13770.JPEG,8.44,4.03,0.714,2.935,8.585,5.645,10.44,3.954,1.282,1.473,8.736,5.237,8.872,11.513,1.348,6.066,8.309,8.737,4.114,8.154,0.218,7.405,8.597,7.726,8.223,6.354,5.476,10.29,1.817,0.866,4.012,6.728,1.241,2.749,7.735,7.574,4.157,7.808,4.339,8.697,1.949,7.983,2.279,3.982,4.34,3.056,9.494,2.801,7.101,8.248,9.15,5.585,5.802,1.908,2.627,8.767,7.501,6.809,3.679,4.398,5.052,3.979,4.825,3.752,3.48,0.579,5.652,2.401,9.162,8.608,1.294,3.233,10.89,3.627,3.542,7.431,9.708,3.124,0.68,7.741
n01440764_1379.JPEG,0.252,10.225,0.263,0.341,7.912,1.618,0.467,0.939,3.337,1.29,0.633,0.436,1.832,1.833,0.874,0.337,0.521,5.234,5.286,2.025,0.739,0.325,0.323,2.005,0.817,6.597,1.87,6.435,1.046,1.02,5.336,6.332,0.618,0.564,7.043,7.052,2.898,1.439,1.297,1.776,1.333,1.416,1.049,1.745,0.903,1.788,1.22,7.869,0.988,0.749,1.395,1.652,2.209,1.217,0.338,0.408,0.351,1.06,7.164,1.918,2.847,1.246,5.942,2.112,0.587,0.458,0.924,0.984,6.779,0.306,1.09,1.195,0.302,4.541,0.258,0.918,1.988,0.921,1.016,5.327
n01440764_13797.JPEG,7.306,10.122,4.823,7.87,7.849,6.698,10.547,11.511,5.232,1.765,9.873,11.511,8.891,11.512,0.204,10.508,5.556,6.603,10.033,5.476,5.901,8.418,7.862,6.373,8.752,7.209,5.413,8.798,5.928,0.586,9.274,6.484,8.547,6.473,4.978,6.187,7.893,10.996,9.087,5.963,7.385,9.265,5.521,6.424,10.212,7.466,9.844,6.804,10.608,7.674,9.488,4.512,7.077,0.559,4.536,7.86,7.37,5.84,7.281,1.736,6.778,9.766,10.525,11.073,7.108,1.351,1.997,9.755,9.59,10.057,0.679,5.745,1.169,10.195,2.053,5.248,8.175,5.285,2.364,5.539
